Hostname,Last Seen,First Seen,Platform,OS Version,OS Build,OS Product Name,Kernel Version,Model,Manufacturer,Type,Chassis,Last Reboot,OU,Site,Prevention Policy,Response Policy,Sensor Update Policy,USB Device Policy,Kubernetes Admission Control Policy,Host ID,Local IP,Connection IP,Default Gateway IP,External IP,Domain,MAC Address,Connection MAC Address,Status,CPUID,Serial Number,Sensor Version,Sensor Tags,Cloud Service Provider,Cloud Service Account ID,Cloud Service Instance ID,Cloud Service Zone/Group,Kubernetes Cluster ID,Kubernetes Server Git Version,Kubernetes Server Version,RFM,Linux Sensor Mode,Deployment Type,Email,Pod ID,Pod Name,Pod Namespace,Pod Labels,Pod Annotations,Pod IP4,Pod IP6,Pod Hostname,Pod Host IP4,Pod Host IP6,Pod Service Account Name,Host Groups
CP-W0307,2023-09-11T14:42:41Z,2023-07-06T18:45:13Z,Windows,Windows 11,22621,Windows 11 Pro,10.0.22621.2134,Latitude 3400,Dell Inc.,Workstation,Laptop,2023-08-29T06:06:47Z,,,"General-Prevention-Windows-Workstation
06 Jul 23 18:46 UTC","General-Response-Windows
06 Jul 23 18:46 UTC","General-Sensor-Windows
29 Aug 23 14:32 UTC",No policy,No policy,e9b73fbe627445888cb4bc990c4cde2a,10.111.140.116,10.111.140.116,10.111.140.1,200.170.190.57,,40-5b-d8-f2-87-87,40-5b-d8-f2-87-87,normal,526060,15FXQ23,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CP-CS-GRP-BR-Windows,CS-GRP-BR-Windows,LF_Windows_Scan_Agendado,TESTE-CS-GRP-BR-CP-Windows"
CP-CWB-W1096,2023-09-11T14:30:38Z,2023-02-01T14:38:46Z,Windows,Windows 11,22621,Windows 11 Pro,10.0.22621.1848,Aspire A515-54,Acer,Workstation,Laptop,2023-09-04T11:52:41Z,,,"General-Prevention-Windows-Workstation
07 Jul 23 11:59 UTC","General-Response-Windows
01 Feb 23 14:41 UTC","General-Sensor-Windows
29 Aug 23 14:59 UTC",No policy,No policy,27d691f82d674fd9993c773ccffd3fa9,10.111.140.128,10.111.140.128,10.111.140.1,200.170.190.57,,d8-f3-bc-6d-6d-17,d8-f3-bc-6d-6d-17,normal,526060,NXHQMAL00T13802D0B9Z00,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CP-CS-GRP-BR-Windows,CS-GRP-BR-Windows,LF_Windows_Scan_Agendado,TESTE-CS-GRP-BR-CP-Windows"
CP-CWB-W0667,2023-09-11T14:31:12Z,2023-02-13T20:05:43Z,Windows,Windows 11,22621,Windows 11 Pro,10.0.22621.2215,OptiPlex 3070,Dell Inc.,Workstation,Desktop,2023-08-29T22:31:43Z,,,"General-Prevention-Windows-Workstation
28 Jun 23 20:35 UTC","General-Response-Windows
13 Feb 23 21:51 UTC","General-Sensor-Windows
29 Aug 23 14:28 UTC",No policy,No policy,b183a1f7f9944771a381e2c36f471fc2,10.111.100.139,10.111.100.139,10.111.100.1,200.170.190.57,,d0-94-66-bd-73-13,d0-94-66-bd-73-13,normal,591594,GWJTZ23,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CP-CS-GRP-BR-Windows,CS-GRP-BR-Windows,LF_Windows_Scan_Agendado,TESTE-CS-GRP-BR-CP-Windows"
CP-W2111,2023-09-11T14:38:40Z,2023-03-13T15:55:35Z,Windows,Windows 11,22621,Windows 11 Pro,10.0.22621.1992,Latitude 3410,Dell Inc.,Workstation,Laptop,2023-08-13T06:42:37Z,,,"General-Prevention-Windows-Workstation
05 Jul 23 19:38 UTC","General-Response-Windows
13 Mar 23 15:57 UTC","General-Sensor-Windows
29 Aug 23 17:25 UTC",No policy,No policy,d476e41924d54e9f9b5cb79a285cbd36,10.111.140.161,10.111.140.161,10.111.140.1,200.170.190.57,,90-cc-df-3d-d2-2c,90-cc-df-3d-d2-2c,normal,526060,1JBHB93,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CP-CS-GRP-BR-Windows,CS-GRP-BR-Windows,LF_Windows_Scan_Agendado,TESTE-CS-GRP-BR-CP-Windows"
LOFT-SPW-3361,2023-09-04T13:54:51Z,2021-09-30T20:49:10Z,Windows,Windows 10,19045,Windows 10 Pro,10.0.19045.3324,Latitude 3420,Dell Inc.,Workstation,Laptop,2023-09-04T13:54:47Z,,,"General-Prevention-Windows-Workstation
05 Jul 23 19:24 UTC","General-Response-Windows
30 Sep 21 20:51 UTC","General-Sensor-Windows
31 Aug 23 12:28 UTC",No policy,No policy,dd2a07e762294b6e983bbd37b1f6aab3,10.0.0.189,10.0.0.189,10.0.0.1,187.121.218.154,,00-d7-6d-12-c1-72,00-d7-6d-12-c1-72,normal,526017,BTBPSH3,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Windows,LF_Windows_Scan_Agendado"
CP-W0262,2023-09-11T14:54:23Z,2023-07-06T18:51:42Z,Windows,Windows 11,22621,Windows 11 Pro,10.0.22621.2134,Latitude 3490,Dell Inc.,Workstation,Laptop,2023-08-28T14:56:09Z,,,"General-Prevention-Windows-Workstation
06 Jul 23 18:53 UTC","General-Response-Windows
06 Jul 23 18:53 UTC","General-Sensor-Windows
29 Aug 23 14:32 UTC",No policy,No policy,de75b9014aef4da1a0775f4abed6adb4,10.111.100.142,10.111.100.142,10.111.100.1,200.170.190.57,,4c-d9-8f-fc-d5-6f,4c-d9-8f-fc-d5-6f,normal,526058,88934W2,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CP-CS-GRP-BR-Windows,CS-GRP-BR-Windows,LF_Windows_Scan_Agendado,TESTE-CS-GRP-BR-CP-Windows"
LOFT-W6585,2023-09-11T14:48:42Z,2023-01-26T14:33:36Z,Windows,Windows 10,19045,Windows 10 Pro,10.0.19045.3324,Latitude 3420,Dell Inc.,Workstation,Laptop,2023-09-10T13:11:38Z,,,"General-Prevention-Windows-Workstation
05 Jul 23 19:24 UTC","General-Response-Windows
26 Jan 23 14:40 UTC","General-Sensor-Windows
29 Aug 23 15:41 UTC",No policy,No policy,346a3d67abfd4399b16099592dc75d12,192.168.100.90,192.168.100.90,192.168.100.1,187.182.17.159,,00-d7-6d-60-6a-71,00-d7-6d-60-6a-71,normal,526017,79KXPP3,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Windows,LF_Windows_Scan_Agendado"
LOFT-W6210,2023-09-11T14:50:28Z,2023-04-14T17:51:45Z,Windows,Windows 10,19045,Windows 10 Pro,10.0.19045.3324,Latitude 3420,Dell Inc.,Workstation,Laptop,2023-09-11T12:34:11Z,,,"General-Prevention-Windows-Workstation
05 Jul 23 19:24 UTC","General-Response-Windows
14 Apr 23 17:54 UTC","General-Sensor-Windows
29 Aug 23 14:59 UTC",No policy,No policy,0e17fd8ac78541c383cd03abe245e4a2,10.130.16.190,10.130.16.190,10.130.16.5,189.125.126.11,,00-d7-6d-5f-b1-49,00-d7-6d-5f-b1-49,normal,526017,B1KXPP3,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Windows,LF_Windows_Scan_Agendado"
CP-W,2023-08-17T18:29:29Z,2023-08-17T18:29:29Z,Windows,Windows 11,22621,Windows 11 Pro,10.0.22621.963,Latitude 3410,Dell Inc.,Workstation,Laptop,2023-08-17T18:26:15Z,,,"General-Prevention-Windows-Workstation
17 Aug 23 18:31 UTC","General-Response-Windows
17 Aug 23 18:31 UTC","General-Sensor-Windows
Changes pending",No policy,No policy,5c6794ffbe7741bfa8dd702c7ecb5e06,10.111.110.192,10.111.110.192,10.111.110.1,200.170.190.57,,5c-cd-5b-d7-8b-ba,5c-cd-5b-d7-8b-ba,normal,526060,833MWC3,6.47.16104.0,,,,,,,,,no,,,,,,,,,,,,,,,"CP-CS-GRP-BR-Windows,CS-GRP-BR-Windows,TESTE-CS-GRP-BR-CP-Windows"
LOFT-W6224,2023-08-31T21:48:40Z,2023-04-25T18:52:28Z,Windows,Windows 10,19045,Windows 10 Pro,10.0.19045.3324,Latitude 3420,Dell Inc.,Workstation,Laptop,2023-08-31T21:47:50Z,,,"General-Prevention-Windows-Workstation
05 Jul 23 19:40 UTC","General-Response-Windows
25 Apr 23 18:55 UTC","General-Sensor-Windows
31 Aug 23 20:43 UTC",No policy,No policy,f47661b1c55c4560863df980c8490556,10.10.251.110,10.10.251.110,10.10.251.1,187.72.41.41,,b4-45-06-32-fb-21,b4-45-06-32-fb-21,normal,526017,82KXPP3,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Windows,LF_Windows_Scan_Agendado"
CP-W0878,2023-09-09T17:16:40Z,2023-05-11T20:08:39Z,Windows,Windows 11,22621,Windows 11 Pro,10.0.22621.2134,Latitude 3400,Dell Inc.,Workstation,Laptop,2023-08-29T17:24:49Z,,,"General-Prevention-Windows-Workstation
05 Jul 23 14:32 UTC","General-Response-Windows
11 May 23 20:10 UTC","General-Sensor-Windows
29 Aug 23 17:32 UTC",No policy,No policy,824121af7d8447ff8df050c18b864bc7,10.111.140.226,10.111.140.226,10.111.140.1,200.170.190.57,,ac-d5-64-f2-b7-d3,ac-d5-64-f2-b7-d3,normal,526060,B6CBK03,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CP-CS-GRP-BR-Windows,CS-GRP-BR-Windows,LF_Windows_Scan_Agendado,TESTE-CS-GRP-BR-CP-Windows"
CP-W3020,2023-09-11T14:29:14Z,2023-05-08T13:04:59Z,Windows,Windows 11,22621,Windows 11 Pro,10.0.22621.2215,Latitude 3410,Dell Inc.,Workstation,Laptop,2023-08-31T19:10:18Z,,,"General-Prevention-Windows-Workstation
17 Jul 23 11:33 UTC","General-Response-Windows
08 May 23 13:07 UTC","General-Sensor-Windows
29 Aug 23 14:59 UTC",No policy,No policy,b3eb2dc640814e18bb53b46fc8c0d8e6,192.168.68.106,192.168.68.106,192.168.68.1,191.221.255.1,,00-d7-6d-00-62-a2,00-d7-6d-00-62-a2,normal,526060,6ZZ2XF3,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CP-CS-GRP-BR-Windows,CS-GRP-BR-Windows,LF_Windows_Scan_Agendado,TESTE-CS-GRP-BR-CP-Windows"
LOFT-SPW-3333,2023-09-11T14:21:32Z,2021-10-26T13:17:34Z,Windows,Windows 11,22621,Windows 11 Pro,10.0.22621.2134,Latitude 3420,Dell Inc.,Workstation,Laptop,2023-09-11T12:18:10Z,,,"General-Prevention-Windows-Workstation
05 Jul 23 19:23 UTC","General-Response-Windows
19 May 23 19:44 UTC","General-Sensor-Windows
29 Aug 23 14:31 UTC",No policy,No policy,2f48b672c1eb437c8ff4c47b8aa5bea9,192.168.15.53,192.168.15.53,192.168.15.1,187.90.187.7,,00-d7-6d-12-dc-07,00-d7-6d-12-dc-07,normal,526017,GRBPSH3,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Windows,LF_Windows_Scan_Agendado"
CP-CWB-W0968,2023-09-11T14:52:47Z,2022-12-21T11:02:33Z,Windows,Windows 11,22621,Windows 11 Pro,10.0.22621.1702,Aspire A515-54,Acer,Workstation,Laptop,2023-08-31T12:14:00Z,,,"General-Prevention-Windows-Workstation
30 Jun 23 21:45 UTC","General-Response-Windows
21 Dec 22 11:03 UTC","General-Sensor-Windows
29 Aug 23 14:59 UTC",No policy,No policy,b4884facfafe4c03a962aa64de3477b2,10.111.140.51,10.111.140.51,10.111.140.1,200.170.190.57,,d8-f3-bc-6d-75-fd,d8-f3-bc-6d-75-fd,normal,526060,NXHQMAL00T13802A229Z00,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CP-CS-GRP-BR-Windows,CS-GRP-BR-Windows,LF_Windows_Scan_Agendado,TESTE-CS-GRP-BR-CP-Windows"
LOFT-M3128,2023-09-11T14:28:21Z,2023-07-10T13:03:53Z,Mac,Ventura (13),"2,20E+262",,22.4.2000,"MacBookPro18,1",Apple Inc.,Workstation,Invalid Chassis Type,,,,"General-Prevention-Mac
10 Jul 23 19:02 UTC","General-Response-Mac
10 Jul 23 13:06 UTC","General-Sensor-Mac
10 Jul 23 13:06 UTC",No policy,No policy,e3f92bd6ef80406cacc72df8e9290021,100.127.100.1,,,99.242.214.239,,bc-d0-74-4f-2a-91,,normal,4294967295,XF6QM7H347,6.42.15503.0,,,,,,,,,no,,,,,,,,,,,,,,,CS-GRP-BR-Mac
CP-W3187,2023-09-11T14:49:34Z,2022-12-21T19:59:57Z,Windows,Windows 11,22621,Windows 11 Pro,10.0.22621.2134,Latitude 3420,Dell Inc.,Workstation,Laptop,2023-09-04T11:59:46Z,,,"General-Prevention-Windows-Workstation
29 Jun 23 10:51 UTC","General-Response-Windows
21 Dec 22 20:01 UTC","General-Sensor-Windows
29 Aug 23 14:28 UTC",No policy,No policy,a30ca6b2002a44faba14fad3aac8e56f,10.111.140.17,10.111.140.17,10.111.140.1,200.170.190.57,,00-d7-6d-10-9f-f5,00-d7-6d-10-9f-f5,normal,526017,3LZFKH3,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CP-CS-GRP-BR-Windows,CS-GRP-BR-Windows,LF_Windows_Scan_Agendado,TESTE-CS-GRP-BR-CP-Windows"
LOFT-SPM-3550,2023-08-10T14:15:48Z,2023-08-10T14:15:47Z,Mac,Monterey (12),21G83,,21.6.2000,"MacBookPro16,1",Apple Inc.,Workstation,Laptop,,,,No policy,No policy,No policy,No policy,No policy,b64a90d313df47ec87df09e7e2e66032,,,,187.72.41.41,LOFT,,,normal,591594,C02G613MMD6M,6.42.15503.0,,,,,,,,,no,,,,,,,,,,,,,,,
LOFT-W0459,2023-09-11T14:35:09Z,2022-09-21T19:51:05Z,Windows,Windows 10,"1,90E+04",Windows 10 Pro,10.0.19045.3324,Latitude 3490,Dell Inc.,Workstation,Laptop,2023-08-29T19:22:57Z,,,"General-Prevention-Windows-Workstation
20 Jul 23 23:46 UTC","General-Response-Windows
30 Jun 23 15:49 UTC","General-Sensor-Windows
29 Aug 23 15:00 UTC",No policy,No policy,e901b8c77b654dbda8041fd7c5c1bf54,192.168.15.7,192.168.15.7,192.168.15.1,187.72.41.41,,a4-fc-77-7f-d9-23,a4-fc-77-7f-d9-23,normal,526058,11CW9X2,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Windows,LF_Windows_Scan_Agendado"
CP-CWB-W1038,2023-09-11T14:50:41Z,2022-12-15T18:43:03Z,Windows,Windows 10,19045,Windows 10 Pro,10.0.19045.3208,Aspire A515-54,Acer,Workstation,Laptop,2023-09-08T10:44:34Z,,,"General-Prevention-Windows-Workstation
30 Jun 23 11:15 UTC","General-Response-Windows
15 Dec 22 18:58 UTC","General-Sensor-Windows
29 Aug 23 14:59 UTC",No policy,No policy,5a2b4be73c5e4c03a7138768fb29ab4a,10.111.140.74,10.111.140.74,10.111.140.1,177.220.180.51,,70-cd-0d-35-e2-6f,70-cd-0d-35-e2-6f,normal,526060,NXHQMAL00T1440097D9Z00,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CP-CS-GRP-BR-Windows,CS-GRP-BR-Windows,LF_Windows_Scan_Agendado,TESTE-CS-GRP-BR-CP-Windows"
LOFT-W6423,2023-09-11T14:33:46Z,2023-08-10T17:56:39Z,Windows,Windows 10,19045,Windows 10 Pro,10.0.19045.3324,Latitude 3420,Dell Inc.,Workstation,Laptop,2023-09-06T16:34:10Z,,,"General-Prevention-Windows-Workstation
10 Aug 23 17:59 UTC","General-Response-Windows
10 Aug 23 17:59 UTC","General-Sensor-Windows
30 Aug 23 13:45 UTC",No policy,No policy,c5ce338f05bd4a39976b467820a00bca,10.10.140.24,10.10.140.24,10.10.140.1,191.183.40.150,,00-d7-6d-5c-68-8b,00-d7-6d-5c-68-8b,normal,526017,HNJXPP3,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Windows,LF_Windows_Scan_Agendado"
LOFT-M3134,2023-09-11T14:22:22Z,2023-07-06T14:55:23Z,Mac,Monterey (12),21G651,,21.6.2000,"MacBookPro18,1",Apple Inc.,Workstation,Invalid Chassis Type,,,,"General-Prevention-Mac
10 Jul 23 19:02 UTC","General-Response-Mac
06 Jul 23 15:11 UTC","General-Sensor-Mac
06 Jul 23 15:31 UTC",No policy,No policy,e97ac7d0c1564028b636a40773446513,192.168.0.2,,,179.208.205.163,,bc-d0-74-44-9c-dc,,normal,4294967295,RL4YFX93VY,6.42.15503.0,,,,,,,,,no,,,,,,,,,,,,,,,CS-GRP-BR-Mac
LOFT-SPW-3297,2023-09-11T02:29:38Z,2021-10-07T17:58:53Z,Windows,Windows 10,19045,Windows 10 Pro,10.0.19045.3324,Latitude 3420,Dell Inc.,Workstation,Laptop,2023-09-10T21:17:22Z,,,"General-Prevention-Windows-Workstation
05 Jul 23 14:25 UTC","General-Response-Windows
15 Oct 21 12:24 UTC","General-Sensor-Windows
29 Aug 23 15:01 UTC",No policy,No policy,8d74debcc52f4cab8c2ce12fe6fd0704,192.168.15.22,192.168.15.22,192.168.15.1,179.225.204.169,,00-d7-6d-10-99-51,00-d7-6d-10-99-51,normal,526017,BDZFKH3,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Windows,LF_Windows_Scan_Agendado"
VISTA-W0026,2023-09-11T14:43:24Z,2023-07-10T18:41:12Z,Windows,Windows 11,22621,Windows 11 Pro,10.0.22621.2215,Latitude 3420,Dell Inc.,Workstation,Laptop,2023-08-24T21:51:37Z,,,"General-Prevention-Windows-Workstation
25 Jul 23 21:02 UTC","General-Response-Windows
25 Jul 23 21:02 UTC","General-Sensor-Windows
29 Aug 23 19:26 UTC",No policy,No policy,75d2b86d8407493bb9def89c5be8f3b2,192.168.100.43,192.168.100.43,192.168.100.1,189.41.49.22,,00-d7-6d-12-c1-4f,00-d7-6d-12-c1-4f,normal,526017,D2CPSH3,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Windows,LF_Windows_Scan_Agendado"
VISTA-L0015,2023-08-16T14:22:02Z,2023-04-04T15:16:36Z,Linux,Ubuntu 22.04,,,6.2.0-26-generic,81M1,LENOVO,Server,Laptop,,,,"General-Prevention-Linux
04 Jul 23 15:45 UTC","General-Response-Linux
04 Apr 23 15:16 UTC","General-Sensor-Linux
11 Aug 23 02:07 UTC",No policy,No policy,28795884d8d64642bd42ffa8527df792,192.168.1.223,10.0.0.200,,186.215.191.52,,64-32-a8-82-04-a6,64-32-a8-82-04-a6,normal,526058,PE04GRZQ,6.41.13804.0,FalconGroupingTags/remover-maquina,,,,,,,,yes,,,,,,,,,,,,,,,CS-GRP-BR-Linux
CP-W2237,2023-09-11T14:31:34Z,2022-12-12T22:03:13Z,Windows,Windows 11,"2,26E+04",Windows 11 Pro,10.0.22621.1702,Latitude 3410,Dell Inc.,Workstation,Laptop,2023-08-09T10:53:04Z,,,"General-Prevention-Windows-Workstation
06 Jul 23 10:42 UTC","General-Response-Windows
12 Dec 22 22:12 UTC","General-Sensor-Windows
29 Aug 23 15:01 UTC",No policy,No policy,bda2d865941e45609ae3c1e62a406b97,10.111.140.136,10.111.140.136,10.111.140.1,200.170.190.57,,70-cf-49-e4-65-c4,70-cf-49-e4-65-c4,normal,526060,7TVF4F3,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CP-CS-GRP-BR-Windows,CS-GRP-BR-Windows,LF_Windows_Scan_Agendado,TESTE-CS-GRP-BR-CP-Windows"
LOFT-W6041,2023-09-11T14:29:48Z,2023-04-14T20:40:58Z,Windows,Windows 10,19045,Windows 10 Pro,10.0.19045.3324,Latitude 3420,Dell Inc.,Workstation,Laptop,2023-09-05T12:06:14Z,,,"General-Prevention-Windows-Workstation
05 Jul 23 14:42 UTC","General-Response-Windows
14 Apr 23 20:41 UTC","General-Sensor-Windows
29 Aug 23 14:59 UTC",No policy,No policy,b06b2af1d0ee44099036c23e81461f06,192.168.1.4,192.168.1.4,192.168.1.1,151.67.127.53,,00-d7-6d-5c-33-d4,00-d7-6d-5c-33-d4,normal,526017,239VPP3,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Windows,LF_Windows_Scan_Agendado"
LOFT-M3680,2023-09-11T14:22:54Z,2023-08-15T14:35:08Z,Mac,Monterey (12),21G531,,21.6.2000,"MacBookPro18,1",Apple Inc.,Workstation,Invalid Chassis Type,,,,"General-Prevention-Mac
15 Aug 23 14:37 UTC","General-Response-Mac
15 Aug 23 14:37 UTC","General-Sensor-Mac
15 Aug 23 14:37 UTC",No policy,No policy,2ad2f047cfbb46af9b92af14089ffe86,,,,187.72.41.41,,,,normal,4294967295,NYQDQX2VYC,6.42.15503.0,,,,,,,,,no,,,,,,,,,,,,,,,CS-GRP-BR-Mac
LOFT-W6302,2023-09-11T14:37:59Z,2023-04-26T17:04:30Z,Windows,Windows 10,"1,90E+04",Windows 10 Pro,10.0.19045.3324,Latitude 3420,Dell Inc.,Workstation,Laptop,2023-09-01T11:59:01Z,,,"General-Prevention-Windows-Workstation
05 Jul 23 19:22 UTC","General-Response-Windows
26 Apr 23 17:06 UTC","General-Sensor-Windows
29 Aug 23 15:14 UTC",No policy,No policy,58a1bee849ae4a0fa65360e2356203e7,192.168.0.10,192.168.0.10,192.168.0.1,187.22.130.204,,00-d7-6d-5c-69-21,00-d7-6d-5c-69-21,normal,526017,H69VPP3,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Windows,LF_Windows_Scan_Agendado"
LOFT-SPM-2457,2023-08-24T21:50:04Z,2023-08-24T21:50:01Z,Mac,Monterey (12),21G115,,21.6.2000,"MacBookPro15,4",Apple Inc.,Workstation,Laptop,,,,"General-Prevention-Mac
Changes pending","General-Response-Mac
24 Aug 23 21:51 UTC","General-Sensor-Mac
24 Aug 23 21:51 UTC",No policy,No policy,0ffa0add5f7b44f09749d77b160e6041,,,,45.178.211.223,,,,normal,526058,C02Z58CSL410,6.42.15503.0,,,,,,,,,no,,,,,,,,,,,,,,,CS-GRP-BR-Mac
LOFT-W6259,2023-09-11T14:42:28Z,2022-07-27T18:26:31Z,Windows,Windows 10,19045,Windows 10 Pro,10.0.19045.3324,Latitude 3420,Dell Inc.,Workstation,Laptop,2023-09-11T12:54:36Z,,,"General-Prevention-Windows-Workstation
05 Jul 23 19:25 UTC","General-Response-Windows
30 Jun 23 16:22 UTC","General-Sensor-Windows
11 Sep 23 12:23 UTC",No policy,No policy,0b59629a56f2476fa973eacda2d6198f,192.168.100.131,192.168.100.131,192.168.100.1,201.67.213.170,,00-d7-6d-5c-44-be,00-d7-6d-5c-44-be,normal,526017,5VJXPP3,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Windows,LF_Windows_Scan_Agendado"
CP-W3010,2023-09-11T14:52:03Z,2022-11-11T16:02:51Z,Windows,Windows 10,19045,Windows 10 Pro,10.0.19045.3208,Latitude 3410,Dell Inc.,Workstation,Laptop,2023-08-22T17:10:14Z,,,"General-Prevention-Windows-Workstation
29 Jun 23 10:40 UTC","General-Response-Windows
01 Dec 22 10:46 UTC","General-Sensor-Windows
29 Aug 23 15:00 UTC",No policy,No policy,9833c449d5234574838562934328d410,10.111.100.79,10.111.100.79,10.111.100.1,200.170.190.57,,34-73-5a-e8-02-33,34-73-5a-e8-02-33,normal,526060,GYZ2XF3,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CP-CS-GRP-BR-Windows,CS-GRP-BR-Windows,LF_Windows_Scan_Agendado,TESTE-CS-GRP-BR-CP-Windows"
CP-CWB-W1044,2023-09-11T14:37:18Z,2023-02-27T16:11:43Z,Windows,Windows 11,22621,Windows 11 Pro,10.0.22621.2134,Aspire A515-54,Acer,Workstation,Laptop,2023-09-11T11:26:14Z,,,"General-Prevention-Windows-Workstation
05 Jul 23 14:26 UTC","General-Response-Windows
27 Feb 23 17:20 UTC","General-Sensor-Windows
29 Aug 23 15:00 UTC",No policy,No policy,e4c1abd5e49c49b5b00dcc407ee4164f,10.111.100.72,10.111.100.72,10.111.100.1,200.170.190.57,,70-69-79-a2-20-d1,70-69-79-a2-20-d1,normal,526060,NXHQMAL00T144009669Z00,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CP-CS-GRP-BR-Windows,CS-GRP-BR-Windows,LF_Windows_Scan_Agendado,TESTE-CS-GRP-BR-CP-Windows"
CP-CWB-W0960,2023-09-11T14:40:51Z,2022-11-30T15:00:56Z,Windows,Windows 11,22621,Windows 11 Pro,10.0.22621.2134,Aspire A515-54,Acer,Workstation,Laptop,2023-09-11T12:31:02Z,,,"General-Prevention-Windows-Workstation
05 Jul 23 19:31 UTC","General-Response-Windows
30 Nov 22 18:41 UTC","General-Sensor-Windows
29 Aug 23 15:24 UTC",No policy,No policy,40f18f1423534b53ad10a2f97ec10dbc,10.111.140.182,10.111.100.80,10.111.100.1,200.170.190.57,,d8-f3-bc-6d-46-e5,70-69-79-a0-fd-f1,normal,526060,NXHQMAL00T138028389Z00,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CP-CS-GRP-BR-Windows,CS-GRP-BR-Windows,LF_Windows_Scan_Agendado,TESTE-CS-GRP-BR-CP-Windows"
LOFT-M2085,2023-09-11T14:56:07Z,2023-07-05T20:28:59Z,Mac,Monterey (12),21D62,,21.3.2000,"MacBookPro16,1",Apple Inc.,Workstation,Laptop,,,,"General-Prevention-Mac
10 Jul 23 19:05 UTC","General-Response-Mac
05 Jul 23 20:29 UTC","General-Sensor-Mac
05 Jul 23 20:29 UTC",No policy,No policy,f8c1963c7c124b0c890cc202e3f6635c,,,,189.110.167.125,,,,normal,591594,C02CCGGJMD6M,6.42.15503.0,,,,,,,,,no,,,,,,,,,,,,,,,CS-GRP-BR-Mac
LOFT-W2346,2023-08-30T15:00:33Z,2022-12-12T12:33:50Z,Windows,Windows 10,19045,Windows 10 Pro,10.0.19045.3208,Latitude 3410,Dell Inc.,Workstation,Laptop,2023-08-03T21:33:54Z,,,"General-Prevention-Windows-Workstation
05 Jul 23 14:34 UTC","General-Response-Windows
12 Dec 22 12:34 UTC","General-Sensor-Windows
Changes pending",No policy,No policy,5c688031ce4c4ec899d486c71a3209f3,10.10.50.90,10.10.50.90,10.10.50.1,191.19.40.136,,90-cc-df-43-1b-83,90-cc-df-43-1b-83,normal,526060,C0LGB93,6.49.16303.0,,,,,,,,,no,,,,,,,,,,,,,,,CS-GRP-BR-Windows
VISTA-L0034,2023-08-21T13:04:33Z,2023-04-04T15:17:14Z,Linux,Ubuntu 20.04,,,5.15.0-78-generic,Aspire A515-54,Acer,Server,Laptop,,,,"General-Prevention-Linux
04 Jul 23 16:15 UTC","General-Response-Linux
04 Apr 23 15:20 UTC","General-Sensor-Linux
21 Aug 23 10:43 UTC",No policy,No policy,27cf790dbd064e1db2870f95427edfda,192.168.1.204,192.168.0.110,,189.85.179.66,,74-4c-a1-42-a2-3b,74-4c-a1-42-a2-3b,normal,526060,NXHQMAL009132008C99Z00,6.41.13804.0,,,,,,,,,yes,,,,,,,,,,,,,,,CS-GRP-BR-Linux
